,usia,gender,gaji,anak
3453,25,L,5-10jt,4
3454,38,P,1-3jt,3
3455,53,L,3-5jt,4
3456,28,L,3-5jt,6
3457,25,L,1-3jt,6
3458,20,L,5-10jt,1
3459,45,P,3-5jt,1
3460,38,P,3-5jt,3
3461,40,L,5-10jt,1
3462,49,P,1-3jt,5
3463,22,P,1-3jt,1
3464,57,P,1-3jt,6
3465,37,P,1-3jt,3
3466,32,L,1-3jt,5
3467,46,L,1-3jt,6
3468,57,L,5-10jt,1
3469,28,L,5-10jt,2
3470,34,P,5-10jt,5
3471,54,P,5-10jt,5
3472,32,P,1-3jt,6
3473,17,L,5-10jt,1
3474,30,L,5-10jt,3
3475,29,L,5-10jt,1
3476,27,L,3-5jt,5
3477,45,P,3-5jt,3
3478,55,P,5-10jt,0
3479,33,P,5-10jt,2
3480,48,L,5-10jt,3
3481,28,P,1-3jt,6
3482,27,L,5-10jt,6
3483,45,P,1-3jt,2
3484,37,L,3-5jt,1
3485,35,L,5-10jt,2
3486,46,L,1-3jt,5
3487,48,P,5-10jt,0
3488,40,L,1-3jt,3
3489,54,P,3-5jt,5
3490,26,P,3-5jt,4
3491,32,L,5-10jt,5
3492,22,P,5-10jt,0
3493,45,P,3-5jt,2
3494,60,P,1-3jt,0
3495,45,L,3-5jt,2
3496,58,L,3-5jt,3
3497,43,L,3-5jt,6
3498,36,P,1-3jt,6
3499,38,L,5-10jt,4
3500,18,L,1-3jt,6
3501,41,P,5-10jt,1
3502,38,L,1-3jt,6
3503,24,L,5-10jt,1
3504,18,L,3-5jt,0
3505,33,P,1-3jt,5
3506,19,P,3-5jt,6
3507,27,P,5-10jt,3
3508,58,L,3-5jt,0
3509,17,L,1-3jt,2
3510,51,L,5-10jt,3
3511,44,P,3-5jt,1
3512,56,L,1-3jt,1
3513,33,P,1-3jt,0
3514,23,P,1-3jt,3
3515,29,L,3-5jt,0
3516,31,L,3-5jt,6
3517,40,L,5-10jt,1
3518,41,L,1-3jt,2
3519,17,P,1-3jt,3
3520,22,P,5-10jt,0
3521,56,L,5-10jt,0
3522,53,L,1-3jt,1
3523,53,P,3-5jt,2
3524,41,L,5-10jt,3
3525,60,P,5-10jt,6
3526,60,L,5-10jt,4
3527,50,P,3-5jt,1
3528,56,L,3-5jt,3
3529,60,L,1-3jt,5
3530,46,L,3-5jt,4
3531,53,L,1-3jt,6
3532,32,L,1-3jt,1
3533,38,P,3-5jt,0
3534,29,L,3-5jt,4
3535,44,P,3-5jt,0
3536,58,P,5-10jt,0
3537,50,L,5-10jt,0
3538,17,L,5-10jt,6
3539,46,L,5-10jt,5
3540,54,P,5-10jt,0
3541,38,P,1-3jt,4
3542,21,L,5-10jt,4
3543,21,L,3-5jt,1
3544,48,L,5-10jt,5
3545,44,P,1-3jt,6
3546,52,L,3-5jt,2
3547,38,L,3-5jt,1
3548,52,L,1-3jt,1
3549,30,P,1-3jt,6
3550,49,L,5-10jt,5
3551,53,L,3-5jt,2
3552,43,P,1-3jt,0
3553,18,L,3-5jt,2
3554,20,P,1-3jt,6
3555,54,P,3-5jt,5
3556,59,P,3-5jt,0
3557,29,L,5-10jt,5
3558,40,P,1-3jt,0
3559,47,L,1-3jt,0
3560,37,L,1-3jt,4
3561,25,P,1-3jt,2
3562,55,L,1-3jt,0
3563,60,P,3-5jt,3
3564,46,P,5-10jt,6
3565,20,L,1-3jt,3
3566,31,L,5-10jt,4
3567,42,L,1-3jt,5
3568,44,L,3-5jt,5
3569,34,L,1-3jt,0
3570,40,P,3-5jt,4
3571,40,L,3-5jt,5
3572,18,P,5-10jt,2
3573,40,P,3-5jt,6
3574,46,L,5-10jt,3
3575,49,P,3-5jt,1
3576,43,P,1-3jt,0
3577,17,P,3-5jt,4
3578,35,P,3-5jt,6
3579,31,P,5-10jt,6
3580,34,P,1-3jt,4
3581,37,L,1-3jt,0
3582,27,L,3-5jt,3
3583,47,L,3-5jt,4
3584,22,L,1-3jt,2
3585,39,L,5-10jt,0
3586,31,P,1-3jt,6
3587,45,L,1-3jt,4
3588,21,L,3-5jt,6
3589,32,L,1-3jt,4
3590,24,L,5-10jt,4
3591,44,P,5-10jt,3
3592,21,P,1-3jt,2
3593,35,P,3-5jt,1
3594,57,P,3-5jt,6
3595,58,P,5-10jt,5
3596,58,L,3-5jt,5
3597,44,L,1-3jt,6
3598,59,L,3-5jt,5
3599,19,P,5-10jt,4
3600,32,L,1-3jt,5
3601,19,P,3-5jt,0
3602,55,L,5-10jt,6
3603,52,L,1-3jt,6
3604,38,L,1-3jt,1
3605,44,P,3-5jt,3
3606,20,P,3-5jt,4
3607,53,P,1-3jt,6
3608,50,P,5-10jt,2
3609,41,P,5-10jt,2
3610,56,L,1-3jt,3
3611,58,L,1-3jt,2
3612,40,P,1-3jt,4
3613,59,P,5-10jt,1
3614,18,L,1-3jt,5
3615,25,P,5-10jt,6
3616,22,L,1-3jt,3
3617,36,P,5-10jt,2
3618,60,P,5-10jt,0
3619,57,L,5-10jt,6
3620,37,P,3-5jt,0
3621,42,L,1-3jt,3
3622,19,L,1-3jt,0
3623,25,L,3-5jt,4
3624,55,L,5-10jt,5
3625,45,P,5-10jt,2
3626,50,L,1-3jt,4
3627,42,L,1-3jt,0
3628,44,L,5-10jt,1
3629,28,P,1-3jt,1
3630,22,L,3-5jt,3
3631,50,L,3-5jt,1
3632,50,P,5-10jt,4
3633,57,L,3-5jt,3
3634,46,L,5-10jt,6
3635,38,P,5-10jt,5
3636,25,P,5-10jt,5
3637,49,L,1-3jt,6
3638,59,L,1-3jt,3
3639,36,L,3-5jt,0
3640,45,L,5-10jt,2
3641,20,L,5-10jt,2
3642,41,P,1-3jt,1
3643,48,P,3-5jt,4
3644,60,L,1-3jt,5
3645,49,P,5-10jt,3
3646,23,P,3-5jt,0
3647,46,P,1-3jt,6
3648,25,P,5-10jt,6
3649,54,L,3-5jt,5
3650,57,L,1-3jt,6
3651,18,L,5-10jt,6
3652,34,P,1-3jt,6
3653,25,L,1-3jt,3
3654,52,L,3-5jt,1
3655,32,L,1-3jt,6
3656,29,L,5-10jt,2
3657,47,L,5-10jt,2
3658,26,L,5-10jt,4
3659,47,L,3-5jt,0
3660,33,L,5-10jt,6
3661,45,P,3-5jt,5
3662,34,P,1-3jt,3
3663,17,L,5-10jt,5
3664,55,L,3-5jt,5
3665,41,L,5-10jt,6
3666,34,P,1-3jt,2
3667,26,P,1-3jt,6
3668,55,P,1-3jt,0
3669,31,P,5-10jt,0
3670,50,L,3-5jt,1
3671,29,P,1-3jt,5
3672,56,P,3-5jt,6
3673,22,P,1-3jt,3
3674,40,L,1-3jt,6
3675,56,P,5-10jt,3
3676,44,L,1-3jt,2
3677,54,P,3-5jt,6
3678,21,P,5-10jt,4
3679,33,L,1-3jt,3
3680,52,L,5-10jt,5
3681,38,P,1-3jt,1
3682,21,P,3-5jt,3
3683,40,P,1-3jt,3
3684,33,P,5-10jt,4
3685,18,P,1-3jt,4
3686,18,L,1-3jt,1
3687,55,L,5-10jt,3
3688,39,P,5-10jt,0
3689,39,L,1-3jt,6
3690,23,P,3-5jt,2
3691,27,P,3-5jt,5
3692,25,P,5-10jt,3
3693,46,L,5-10jt,4
3694,20,L,5-10jt,2
3695,25,L,5-10jt,0
3696,27,P,1-3jt,5
3697,45,L,3-5jt,6
3698,32,P,1-3jt,6
3699,57,L,5-10jt,6
3700,21,P,1-3jt,6
3701,27,L,1-3jt,2
3702,31,P,3-5jt,0
3703,51,P,3-5jt,4
3704,35,L,3-5jt,6
3705,21,P,1-3jt,2
3706,21,L,5-10jt,0
3707,38,P,3-5jt,3
3708,34,L,1-3jt,3
3709,49,P,5-10jt,3
3710,25,L,5-10jt,6
3711,57,P,5-10jt,1
3712,31,L,5-10jt,1
3713,32,P,3-5jt,0
3714,20,L,1-3jt,0
3715,60,L,3-5jt,1
3716,29,L,5-10jt,2
3717,19,P,3-5jt,6
3718,58,L,3-5jt,0
3719,52,L,1-3jt,5
3720,23,L,5-10jt,3
3721,53,P,1-3jt,3
3722,51,P,3-5jt,2
3723,46,P,3-5jt,4
3724,38,L,5-10jt,2
3725,37,L,5-10jt,5
3726,26,L,1-3jt,1
3727,56,L,3-5jt,1
3728,18,L,1-3jt,2
3729,59,P,3-5jt,3
3730,38,P,5-10jt,5
3731,17,P,1-3jt,4
3732,45,P,3-5jt,6
3733,30,L,1-3jt,0
3734,54,L,3-5jt,6
3735,45,P,1-3jt,6
3736,27,L,1-3jt,2
3737,26,L,1-3jt,3
3738,19,P,1-3jt,0
3739,48,P,3-5jt,4
3740,42,P,3-5jt,4
3741,27,P,5-10jt,2
3742,36,L,1-3jt,4
3743,51,P,1-3jt,6
3744,48,L,5-10jt,0
3745,18,L,5-10jt,1
3746,44,P,1-3jt,4
3747,56,L,3-5jt,2
3748,17,P,5-10jt,2
3749,34,P,3-5jt,3
3750,60,L,5-10jt,0
3751,20,L,1-3jt,6
3752,57,P,1-3jt,1
3753,28,L,5-10jt,6
3754,36,P,5-10jt,1
3755,32,P,5-10jt,3
3756,25,L,5-10jt,3
3757,22,L,3-5jt,2
3758,55,L,3-5jt,4
3759,30,P,5-10jt,6
3760,33,P,5-10jt,5
3761,26,L,3-5jt,1
3762,53,P,1-3jt,2
3763,40,L,1-3jt,0
3764,57,L,5-10jt,1
3765,55,P,5-10jt,0
3766,48,P,5-10jt,6
3767,55,L,5-10jt,2
3768,23,P,3-5jt,0
3769,20,P,3-5jt,6
3770,54,P,1-3jt,2
3771,25,L,3-5jt,4
3772,41,P,5-10jt,1
3773,30,L,1-3jt,6
3774,31,P,1-3jt,5
3775,39,P,1-3jt,1
3776,25,L,1-3jt,2
3777,58,P,5-10jt,6
3778,48,P,3-5jt,4
3779,52,P,5-10jt,4
3780,59,P,1-3jt,6
3781,20,L,1-3jt,0
3782,27,P,1-3jt,0
3783,26,L,1-3jt,1
3784,59,P,1-3jt,4
3785,58,P,1-3jt,5
3786,58,P,3-5jt,0
3787,24,L,3-5jt,5
3788,17,L,3-5jt,6
3789,52,P,1-3jt,4
3790,27,L,5-10jt,2
3791,20,P,1-3jt,5
3792,47,L,1-3jt,1
3793,25,P,5-10jt,4
3794,47,P,5-10jt,4
3795,43,L,3-5jt,5
3796,17,L,5-10jt,2
3797,59,P,3-5jt,3
3798,38,P,5-10jt,6
3799,47,P,5-10jt,5
3800,55,P,3-5jt,4
3801,60,P,1-3jt,0
3802,17,P,5-10jt,5
3803,17,P,1-3jt,0
3804,20,P,5-10jt,4
3805,43,L,1-3jt,6
3806,50,L,1-3jt,0
3807,51,L,5-10jt,0
3808,48,L,5-10jt,0
3809,37,P,3-5jt,0
3810,49,P,1-3jt,6
3811,33,P,1-3jt,5
3812,46,L,3-5jt,3
3813,19,L,3-5jt,6
3814,43,P,5-10jt,3
3815,58,P,3-5jt,4
3816,48,P,1-3jt,5
3817,33,L,1-3jt,2
3818,24,P,1-3jt,5
3819,24,P,1-3jt,2
3820,17,L,5-10jt,6
3821,50,P,5-10jt,6
3822,23,L,3-5jt,2
3823,39,L,3-5jt,3
3824,31,L,5-10jt,5
3825,35,L,3-5jt,4
3826,28,L,1-3jt,1
3827,21,P,5-10jt,0
3828,41,P,3-5jt,3
3829,21,L,3-5jt,5
3830,28,P,5-10jt,2
3831,23,L,3-5jt,6
3832,17,P,1-3jt,5
3833,18,L,3-5jt,3
3834,53,L,5-10jt,5
3835,30,P,5-10jt,6
3836,32,P,3-5jt,5
3837,55,P,1-3jt,6
3838,55,L,5-10jt,0
3839,19,P,1-3jt,4
3840,22,L,1-3jt,3
3841,38,P,5-10jt,1
3842,22,P,5-10jt,6
3843,59,P,1-3jt,0
3844,55,P,1-3jt,1
3845,32,P,1-3jt,2
3846,23,P,1-3jt,2
3847,59,L,3-5jt,6
3848,55,L,1-3jt,6
3849,27,L,5-10jt,0
3850,24,L,1-3jt,5
3851,25,P,3-5jt,1
3852,49,P,1-3jt,4
3853,33,L,5-10jt,0
3854,41,L,5-10jt,4
3855,36,P,3-5jt,2
3856,46,P,3-5jt,6
3857,39,P,5-10jt,4
3858,52,P,1-3jt,6
3859,48,L,1-3jt,1
3860,36,P,1-3jt,3
3861,33,P,3-5jt,4
3862,49,L,5-10jt,1
3863,49,L,1-3jt,1
3864,54,L,5-10jt,5
3865,36,L,3-5jt,5
3866,24,L,3-5jt,6
3867,30,P,3-5jt,0
3868,45,L,1-3jt,0
3869,53,P,3-5jt,4
3870,18,L,5-10jt,6
3871,30,P,5-10jt,4
3872,17,L,3-5jt,2
3873,37,L,5-10jt,1
3874,22,P,5-10jt,6
3875,41,L,5-10jt,4
3876,54,P,5-10jt,6
3877,51,L,5-10jt,0
3878,51,P,5-10jt,5
3879,50,P,1-3jt,3
3880,17,P,1-3jt,4
3881,58,L,3-5jt,6
3882,20,L,1-3jt,6
3883,20,L,3-5jt,0
3884,42,L,5-10jt,0
3885,48,L,5-10jt,6
3886,52,L,1-3jt,4
3887,56,L,5-10jt,0
3888,27,L,3-5jt,4
3889,20,P,3-5jt,3
3890,36,L,5-10jt,6
3891,47,L,5-10jt,5
3892,45,P,3-5jt,3
3893,52,P,3-5jt,0
3894,60,P,1-3jt,5
3895,51,P,3-5jt,2
3896,18,L,3-5jt,6
3897,40,L,3-5jt,1
3898,40,P,3-5jt,2
3899,34,P,1-3jt,4
3900,50,L,1-3jt,0
3901,59,L,1-3jt,1
3902,54,L,1-3jt,4
3903,51,P,1-3jt,1
3904,59,P,3-5jt,6
3905,58,L,3-5jt,5
3906,54,P,3-5jt,4
3907,55,P,5-10jt,1
3908,21,L,5-10jt,0
3909,50,P,3-5jt,6
3910,50,L,3-5jt,3
3911,35,L,3-5jt,1
3912,30,P,1-3jt,1
3913,47,P,3-5jt,4
3914,46,P,3-5jt,3
3915,22,L,5-10jt,5
3916,57,P,3-5jt,3
3917,38,L,1-3jt,6
3918,54,P,5-10jt,6
3919,21,L,3-5jt,2
3920,40,L,5-10jt,0
3921,37,P,3-5jt,1
3922,50,L,3-5jt,5
3923,47,P,3-5jt,5
3924,60,L,3-5jt,2
3925,56,P,3-5jt,2
3926,19,P,3-5jt,4
3927,51,L,3-5jt,4
3928,50,P,1-3jt,6
3929,40,L,5-10jt,1
3930,60,P,1-3jt,6
3931,27,P,5-10jt,1
3932,55,L,5-10jt,2
3933,25,L,5-10jt,6
3934,23,L,3-5jt,1
3935,41,P,5-10jt,1
3936,23,P,5-10jt,1
3937,44,L,5-10jt,0
3938,18,P,5-10jt,1
3939,47,P,1-3jt,4
3940,27,P,5-10jt,2
3941,18,P,3-5jt,5
3942,19,P,1-3jt,6
3943,26,P,3-5jt,1
3944,32,L,1-3jt,3
3945,57,L,3-5jt,0
3946,28,P,1-3jt,4
3947,43,L,1-3jt,6
3948,36,L,1-3jt,2
3949,20,P,1-3jt,1
3950,24,L,1-3jt,0
3951,58,P,5-10jt,5
3952,35,P,3-5jt,6
3953,36,P,1-3jt,1
3954,23,P,5-10jt,1
3955,57,P,5-10jt,4
3956,31,P,1-3jt,5
3957,54,L,1-3jt,1
3958,35,P,5-10jt,5
3959,49,L,1-3jt,6
3960,40,P,1-3jt,3
3961,27,P,3-5jt,4
3962,56,P,5-10jt,0
3963,50,L,3-5jt,0
3964,55,P,5-10jt,5
3965,57,L,1-3jt,1
3966,25,L,3-5jt,3
3967,58,L,3-5jt,3
3968,51,P,1-3jt,0
3969,21,L,3-5jt,3
3970,59,P,1-3jt,1
3971,49,P,5-10jt,4
3972,24,L,3-5jt,6
3973,20,P,5-10jt,4
3974,21,P,1-3jt,1
3975,17,L,3-5jt,1
3976,55,P,3-5jt,2
3977,32,P,5-10jt,0
3978,19,P,1-3jt,1
3979,28,L,1-3jt,5
3980,46,L,1-3jt,6
3981,39,P,5-10jt,0
3982,31,L,3-5jt,6
3983,60,L,1-3jt,2
3984,59,L,5-10jt,0
3985,54,L,3-5jt,3
3986,36,P,5-10jt,5
3987,25,L,5-10jt,2
3988,57,P,5-10jt,3
3989,17,P,3-5jt,3
3990,30,P,3-5jt,4
3991,17,P,1-3jt,0
3992,27,L,1-3jt,0
3993,28,P,3-5jt,5
3994,37,L,3-5jt,2
3995,17,L,3-5jt,3
3996,24,L,5-10jt,2
3997,51,P,5-10jt,3
3998,55,L,5-10jt,5
3999,29,L,1-3jt,3
4000,45,P,1-3jt,4
4001,43,P,3-5jt,3
4002,52,P,1-3jt,3
4003,39,P,5-10jt,4
4004,54,L,5-10jt,1
4005,44,L,3-5jt,4
4006,35,L,1-3jt,4
4007,35,P,5-10jt,1
4008,25,P,1-3jt,0
4009,52,P,5-10jt,1
4010,49,P,3-5jt,6
4011,33,P,3-5jt,2
4012,58,P,5-10jt,2
4013,51,L,3-5jt,1
4014,50,P,1-3jt,5
4015,42,L,3-5jt,2
4016,28,P,5-10jt,4
4017,53,L,5-10jt,6
4018,17,L,1-3jt,0
4019,46,P,3-5jt,5
4020,22,P,5-10jt,3
4021,23,P,5-10jt,4
4022,58,P,5-10jt,3
4023,22,L,1-3jt,5
4024,42,L,5-10jt,5
4025,50,P,5-10jt,5
4026,60,P,3-5jt,2
4027,38,L,3-5jt,4
4028,28,L,1-3jt,1
4029,25,P,5-10jt,3
4030,46,L,3-5jt,4
4031,52,P,5-10jt,6
4032,44,L,1-3jt,1
4033,23,L,1-3jt,3
4034,46,L,1-3jt,2
4035,29,P,3-5jt,1
4036,20,P,5-10jt,6
4037,36,L,1-3jt,3
4038,46,L,5-10jt,6
4039,48,P,1-3jt,2
4040,40,L,1-3jt,0
4041,31,L,1-3jt,6
4042,39,L,1-3jt,3
4043,40,P,1-3jt,0
4044,51,P,5-10jt,5
4045,56,P,5-10jt,3
4046,23,P,3-5jt,1
4047,19,P,1-3jt,5
4048,18,P,5-10jt,6
4049,17,L,3-5jt,6
4050,44,L,3-5jt,2
4051,38,P,5-10jt,5
4052,59,P,5-10jt,5
4053,43,L,3-5jt,2
4054,54,P,1-3jt,4
4055,49,L,5-10jt,5
4056,51,L,5-10jt,2
4057,49,L,5-10jt,6
4058,35,P,3-5jt,1
4059,22,L,5-10jt,0
4060,55,P,1-3jt,6
4061,42,P,3-5jt,1
4062,60,P,1-3jt,1
4063,29,P,3-5jt,4
4064,44,L,1-3jt,1
4065,40,P,1-3jt,0
4066,19,P,1-3jt,1
4067,35,L,3-5jt,6
4068,22,L,3-5jt,1
4069,20,L,5-10jt,1
4070,46,P,5-10jt,6
4071,47,P,3-5jt,2
4072,19,L,1-3jt,3
4073,38,L,3-5jt,2
4074,37,L,5-10jt,3
4075,52,P,5-10jt,5
4076,34,L,3-5jt,3
4077,51,P,3-5jt,4
4078,43,L,1-3jt,4
4079,25,P,3-5jt,0
4080,45,L,3-5jt,0
4081,22,L,5-10jt,3
4082,50,L,5-10jt,0
4083,24,P,5-10jt,5
4084,48,P,1-3jt,2
4085,59,L,1-3jt,6
4086,58,L,1-3jt,1
4087,20,L,5-10jt,0
4088,36,P,3-5jt,5
4089,54,P,3-5jt,6
4090,60,L,3-5jt,6
4091,20,P,3-5jt,4
4092,36,P,1-3jt,6
4093,42,P,1-3jt,0
4094,44,L,5-10jt,3
4095,41,P,1-3jt,1
4096,49,L,5-10jt,6
4097,49,P,3-5jt,1
4098,51,P,5-10jt,4
4099,53,L,3-5jt,3
4100,41,P,3-5jt,1
4101,28,P,3-5jt,4
4102,47,P,5-10jt,0
4103,41,L,5-10jt,0
4104,46,L,5-10jt,5
4105,25,P,5-10jt,0
4106,42,P,1-3jt,5
4107,40,L,1-3jt,1
4108,26,L,5-10jt,2
4109,49,L,1-3jt,1
4110,60,P,3-5jt,0
4111,27,L,5-10jt,3
4112,34,P,5-10jt,3
4113,33,P,3-5jt,5
4114,45,L,3-5jt,3
4115,25,L,3-5jt,6
4116,45,L,3-5jt,3
4117,34,L,5-10jt,2
4118,45,P,1-3jt,5
4119,59,L,3-5jt,6
4120,27,L,3-5jt,4
4121,20,P,3-5jt,4
4122,18,P,5-10jt,4
4123,19,P,1-3jt,2
4124,35,L,5-10jt,5
4125,23,P,1-3jt,6
4126,51,P,5-10jt,0
4127,21,P,1-3jt,1
4128,29,L,5-10jt,2
4129,18,P,1-3jt,1
4130,18,L,1-3jt,0
4131,42,L,1-3jt,5
4132,47,L,1-3jt,2
4133,57,L,3-5jt,1
4134,52,L,5-10jt,5
4135,39,L,5-10jt,5
4136,43,P,3-5jt,0
4137,56,L,1-3jt,0
4138,31,P,5-10jt,4
4139,32,L,3-5jt,2
4140,59,P,3-5jt,6
4141,33,P,1-3jt,4
4142,33,P,3-5jt,0
4143,26,P,3-5jt,2
4144,22,L,3-5jt,0
4145,42,L,3-5jt,0
4146,21,L,5-10jt,4
4147,21,L,3-5jt,2
4148,33,L,1-3jt,0
4149,51,P,1-3jt,1
4150,27,P,1-3jt,2
4151,42,L,1-3jt,6
4152,43,L,3-5jt,6
4153,37,L,1-3jt,5
4154,53,P,5-10jt,2
4155,46,P,5-10jt,0
4156,44,P,3-5jt,3
4157,28,L,3-5jt,0
4158,35,P,1-3jt,5
4159,53,L,1-3jt,2
4160,26,P,3-5jt,6
4161,33,P,3-5jt,0
4162,23,P,3-5jt,5
4163,39,L,1-3jt,3
4164,31,P,5-10jt,0
4165,60,P,3-5jt,5
4166,52,P,5-10jt,0
4167,45,L,5-10jt,0
4168,37,L,3-5jt,3
4169,49,L,3-5jt,6
4170,37,P,1-3jt,0
4171,29,L,3-5jt,1
4172,28,P,3-5jt,5
4173,24,L,3-5jt,0
4174,56,P,1-3jt,0
4175,47,P,5-10jt,3
4176,20,L,5-10jt,6
4177,45,L,5-10jt,1
4178,40,P,3-5jt,2
4179,26,P,5-10jt,0
4180,36,P,3-5jt,1
4181,44,P,1-3jt,6
4182,35,P,1-3jt,3
4183,40,L,5-10jt,5
4184,18,P,5-10jt,5
4185,36,L,1-3jt,1
4186,26,P,1-3jt,0
4187,18,P,5-10jt,0
4188,20,P,5-10jt,4
4189,44,L,1-3jt,4
4190,19,L,1-3jt,5
4191,23,L,1-3jt,3
4192,23,L,5-10jt,5
4193,47,P,1-3jt,0
4194,27,L,1-3jt,2
4195,46,L,1-3jt,4
4196,29,P,3-5jt,2
4197,55,P,5-10jt,6
4198,36,P,5-10jt,0
4199,25,P,3-5jt,5
4200,24,P,3-5jt,4
4201,34,L,3-5jt,5
4202,54,L,3-5jt,1
4203,34,L,3-5jt,6
4204,37,P,5-10jt,1
4205,18,P,3-5jt,2
4206,54,L,1-3jt,0
4207,56,L,3-5jt,2
4208,21,P,5-10jt,3
4209,37,L,1-3jt,2
4210,34,P,1-3jt,1
4211,36,L,3-5jt,1
4212,46,L,3-5jt,3
4213,59,P,3-5jt,4
4214,33,L,5-10jt,4
4215,47,P,3-5jt,0
4216,39,L,1-3jt,2
4217,22,P,5-10jt,5
4218,40,L,3-5jt,5
4219,19,P,1-3jt,5
4220,50,L,3-5jt,3
4221,44,P,5-10jt,5
4222,33,L,3-5jt,1
4223,39,P,1-3jt,5
4224,49,L,5-10jt,4
4225,34,L,5-10jt,5
4226,18,P,1-3jt,3
4227,59,L,5-10jt,0
4228,42,P,5-10jt,3
4229,46,P,3-5jt,0
4230,26,L,5-10jt,0
4231,54,L,3-5jt,1
4232,32,L,5-10jt,1
4233,39,P,1-3jt,5
4234,39,P,5-10jt,1
4235,34,L,5-10jt,6
4236,32,L,3-5jt,1
4237,31,P,1-3jt,5
4238,23,L,1-3jt,1
4239,49,L,3-5jt,5
4240,26,P,5-10jt,1
4241,26,P,1-3jt,6
4242,17,P,5-10jt,2
4243,34,P,3-5jt,0
4244,55,L,5-10jt,3
4245,21,L,3-5jt,3
4246,17,P,1-3jt,0
4247,20,P,5-10jt,4
4248,41,L,3-5jt,4
4249,28,L,3-5jt,1
4250,51,L,5-10jt,5
4251,38,L,5-10jt,4
4252,54,L,5-10jt,3
4253,30,P,5-10jt,0
4254,40,L,3-5jt,0
4255,49,P,1-3jt,6
4256,28,P,3-5jt,1
4257,33,P,5-10jt,0
4258,32,L,3-5jt,5
4259,55,P,1-3jt,2
4260,50,L,1-3jt,6
4261,58,L,1-3jt,2
4262,59,P,1-3jt,0
4263,48,L,1-3jt,4
4264,58,L,1-3jt,5
4265,23,P,5-10jt,6
4266,48,L,1-3jt,6
4267,53,P,3-5jt,5
4268,56,L,3-5jt,2
4269,37,P,5-10jt,3
4270,55,P,3-5jt,1
4271,37,L,3-5jt,1
4272,47,L,3-5jt,5
4273,19,L,3-5jt,6
4274,18,P,5-10jt,6
4275,38,L,1-3jt,2
4276,55,P,5-10jt,3
4277,56,L,1-3jt,1
4278,27,P,3-5jt,2
4279,36,P,5-10jt,3
4280,54,P,1-3jt,3
4281,23,P,1-3jt,5
4282,39,P,1-3jt,3
4283,36,P,5-10jt,4
4284,51,P,5-10jt,4
4285,55,L,1-3jt,1
4286,51,L,5-10jt,2
4287,45,P,3-5jt,6
4288,24,L,1-3jt,5
4289,38,P,3-5jt,0
4290,21,L,1-3jt,6
4291,43,P,5-10jt,3
4292,29,P,1-3jt,1
4293,49,P,3-5jt,1
4294,42,P,5-10jt,5
4295,34,P,5-10jt,6
4296,34,L,5-10jt,5
4297,60,P,1-3jt,2
4298,37,P,5-10jt,6
4299,25,L,5-10jt,4
4300,26,L,5-10jt,5
4301,55,L,5-10jt,0
4302,41,P,5-10jt,5
4303,50,P,3-5jt,1
4304,54,P,3-5jt,6
4305,42,L,3-5jt,6
4306,50,L,5-10jt,6
4307,42,L,3-5jt,6
4308,45,P,1-3jt,4
4309,38,P,5-10jt,1
4310,41,P,5-10jt,5
4311,28,L,1-3jt,4
4312,55,L,1-3jt,3
4313,38,P,3-5jt,1
4314,21,L,3-5jt,4
4315,38,P,3-5jt,0
4316,18,P,1-3jt,6
4317,54,P,3-5jt,3
4318,21,P,3-5jt,6
4319,37,P,3-5jt,0
4320,26,P,3-5jt,2
4321,36,L,5-10jt,5
4322,21,L,1-3jt,6
4323,35,L,1-3jt,2
4324,31,P,3-5jt,3
4325,49,L,3-5jt,2
4326,50,P,3-5jt,0
4327,49,L,3-5jt,5
4328,53,P,3-5jt,3
4329,59,L,3-5jt,2
4330,54,L,1-3jt,1
4331,19,P,1-3jt,6
4332,41,L,3-5jt,6
4333,35,L,3-5jt,3
4334,54,P,5-10jt,5
4335,46,L,5-10jt,2
4336,49,P,5-10jt,5
4337,21,L,1-3jt,1
4338,49,P,5-10jt,0
4339,33,L,5-10jt,0
4340,17,P,1-3jt,6
4341,30,P,5-10jt,6
4342,59,P,5-10jt,6
4343,37,P,5-10jt,5
4344,51,L,3-5jt,6
4345,46,P,5-10jt,0
4346,29,L,1-3jt,4
4347,21,P,5-10jt,2
4348,48,P,1-3jt,1
4349,51,L,3-5jt,6
4350,27,P,3-5jt,4
4351,25,P,3-5jt,3
4352,54,L,3-5jt,6
4353,19,L,1-3jt,2
4354,42,P,5-10jt,4
4355,35,P,3-5jt,5
4356,48,P,5-10jt,4
4357,45,P,5-10jt,0
4358,56,P,1-3jt,6
4359,52,P,3-5jt,2
4360,54,L,3-5jt,5
4361,17,L,1-3jt,5
4362,53,P,3-5jt,6
4363,23,P,3-5jt,6
4364,29,L,5-10jt,2
4365,22,P,1-3jt,4
4366,32,L,5-10jt,2
4367,20,P,1-3jt,1
4368,57,P,1-3jt,1
4369,48,P,3-5jt,2
4370,39,P,5-10jt,6
4371,45,P,5-10jt,2
4372,36,L,5-10jt,5
4373,30,L,5-10jt,6
4374,58,P,5-10jt,4
4375,46,L,5-10jt,0
4376,54,L,5-10jt,2
4377,41,L,5-10jt,0
4378,17,P,5-10jt,3
4379,56,P,1-3jt,3
4380,57,L,3-5jt,3
4381,29,P,3-5jt,3
4382,18,P,3-5jt,4
4383,45,L,3-5jt,3
4384,40,P,1-3jt,1
